ID 1	ID 2	Label 1	Label 2	AAI	CDS count 1	CDS count 2	Matched count	Proteome cov.	ID param.	Cov. param.
876023839	876023839	GCF_000024005.1	GCF_000024005.1	100.000000	7312	7312	7292	0.997265	0.400000	0.500000
876023839	154432322	GCF_000024005.1	GCF_000246855.1	60.133746	7312	7351	2787	0.380140	0.400000	0.500000
876023839	200110143	GCF_000024005.1	GCF_000374045.1	60.260639	7312	5073	2002	0.323294	0.400000	0.500000
876023839	200974082	GCF_000024005.1	GCF_000374125.1	58.594936	7312	4866	1876	0.308097	0.400000	0.500000
876023839	759993465	GCF_000024005.1	GCF_000425585.1	59.707465	7312	3983	1862	0.329703	0.400000	0.500000
876023839	650424008	GCF_000024005.1	GCF_000511175.1	60.497170	7312	2950	1396	0.272072	0.400000	0.500000
876023839	999879548	GCF_000024005.1	GCF_000974785.1	59.633593	7312	4814	2185	0.360383	0.400000	0.500000
876023839	841485951	GCF_000024005.1	GCF_001623405.1	59.948263	7312	3112	1554	0.298158	0.400000	0.500000
876023839	467660192	GCF_000024005.1	GCF_001953305.1	59.726115	7312	4752	1951	0.323442	0.400000	0.500000
876023839	861443138	GCF_000024005.1	GCF_002355595.1	60.615978	7312	6217	2688	0.397369	0.400000	0.500000
876023839	55063108	GCF_000024005.1	GCF_002797735.1	59.753962	7312	2399	1464	0.301514	0.400000	0.500000
876023839	973995193	GCF_000024005.1	GCF_002954265.1	59.360411	7312	4627	1436	0.240556	0.400000	0.500000
876023839	232084347	GCF_000024005.1	GCF_003332885.2	59.648122	7312	4170	1864	0.324682	0.400000	0.500000
876023839	268064832	GCF_000024005.1	GCF_003412455.1	60.292067	7312	4914	2332	0.381482	0.400000	0.500000
876023839	816574114	GCF_000024005.1	GCF_003555545.1	60.120342	7312	6572	2635	0.379574	0.400000	0.500000
876023839	451574268	GCF_000024005.1	GCF_003721595.1	59.117926	7312	4204	1774	0.308093	0.400000	0.500000
876023839	591391619	GCF_000024005.1	GCF_003991195.1	59.287845	7312	3772	1703	0.307290	0.400000	0.500000
876023839	732781858	GCF_000024005.1	GCF_004366355.1	59.403207	7312	5442	2261	0.354555	0.400000	0.500000
876023839	192584502	GCF_000024005.1	GCF_005233845.1	59.684065	7312	4952	1983	0.323386	0.400000	0.500000
876023839	113671808	GCF_000024005.1	GCF_007830055.1	59.981505	7312	4322	1787	0.307203	0.400000	0.500000
876023839	1034941183	GCF_000024005.1	GCF_007970185.1	59.798807	7312	6186	2305	0.341532	0.400000	0.500000
876023839	1005567257	GCF_000024005.1	GCF_007971225.1	60.250539	7312	4743	1947	0.323019	0.400000	0.500000
876023839	159045183	GCF_000024005.1	GCF_008710285.1	59.880006	7312	4638	1813	0.303431	0.400000	0.500000
876023839	648458221	GCF_000024005.1	GCF_009192765.1	60.197568	7312	4781	1974	0.326470	0.400000	0.500000
876023839	160493196	GCF_000024005.1	GCF_009650435.1	60.212002	7312	5999	2283	0.343025	0.400000	0.500000
876023839	1014101763	GCF_000024005.1	GCF_009740285.1	59.804826	7312	3988	1554	0.275044	0.400000	0.500000
876023839	1052966912	GCF_000024005.1	GCF_013106755.1	59.636678	7312	4467	1779	0.302063	0.400000	0.500000
876023839	415114717	GCF_000024005.1	GCF_014642875.1	59.949041	7312	5888	2242	0.339697	0.400000	0.500000
876023839	865007641	GCF_000024005.1	GCF_019130065.1	60.526705	7312	5346	2258	0.356770	0.400000	0.500000
876023839	91300041	GCF_000024005.1	GCF_019797745.1	58.941764	7312	3261	1366	0.258394	0.400000	0.500000
876023839	191616933	GCF_000024005.1	GCF_900107765.1	57.943873	7312	3914	1673	0.298058	0.400000	0.500000
876023839	1021832521	GCF_000024005.1	GCF_900115755.1	59.224692	7312	4236	1946	0.337028	0.400000	0.500000
154432322	876023839	GCF_000246855.1	GCF_000024005.1	60.133746	7351	7312	2787	0.380140	0.400000	0.500000
154432322	154432322	GCF_000246855.1	GCF_000246855.1	100.000000	7351	7351	7347	0.999456	0.400000	0.500000
154432322	200110143	GCF_000246855.1	GCF_000374045.1	62.732361	7351	5073	2279	0.366871	0.400000	0.500000
154432322	200974082	GCF_000246855.1	GCF_000374125.1	61.135449	7351	4866	2017	0.330196	0.400000	0.500000
154432322	759993465	GCF_000246855.1	GCF_000425585.1	62.844423	7351	3983	2089	0.368625	0.400000	0.500000
154432322	650424008	GCF_000246855.1	GCF_000511175.1	62.842114	7351	2950	1547	0.300359	0.400000	0.500000
154432322	999879548	GCF_000246855.1	GCF_000974785.1	62.797969	7351	4814	2487	0.408878	0.400000	0.500000
154432322	841485951	GCF_000246855.1	GCF_001623405.1	62.301508	7351	3112	1790	0.342158	0.400000	0.500000
154432322	467660192	GCF_000246855.1	GCF_001953305.1	62.211301	7351	4752	2168	0.358258	0.400000	0.500000
154432322	861443138	GCF_000246855.1	GCF_002355595.1	61.732503	7351	6217	2629	0.387529	0.400000	0.500000
154432322	55063108	GCF_000246855.1	GCF_002797735.1	58.018642	7351	2399	1443	0.296000	0.400000	0.500000
154432322	973995193	GCF_000246855.1	GCF_002954265.1	58.525671	7351	4627	1453	0.242611	0.400000	0.500000
154432322	232084347	GCF_000246855.1	GCF_003332885.2	62.368693	7351	4170	2089	0.362642	0.400000	0.500000
154432322	268064832	GCF_000246855.1	GCF_003412455.1	62.448997	7351	4914	2394	0.390379	0.400000	0.500000
154432322	816574114	GCF_000246855.1	GCF_003555545.1	67.909841	7351	6572	3460	0.497019	0.400000	0.500000
154432322	451574268	GCF_000246855.1	GCF_003721595.1	60.925723	7351	4204	2074	0.358979	0.400000	0.500000
154432322	591391619	GCF_000246855.1	GCF_003991195.1	63.925184	7351	3772	1900	0.341634	0.400000	0.500000
154432322	732781858	GCF_000246855.1	GCF_004366355.1	60.639956	7351	5442	2504	0.391464	0.400000	0.500000
154432322	192584502	GCF_000246855.1	GCF_005233845.1	62.048498	7351	4952	2197	0.357149	0.400000	0.500000
154432322	113671808	GCF_000246855.1	GCF_007830055.1	63.043767	7351	4322	2222	0.380708	0.400000	0.500000
154432322	1034941183	GCF_000246855.1	GCF_007970185.1	67.115333	7351	6186	2824	0.417227	0.400000	0.500000
154432322	1005567257	GCF_000246855.1	GCF_007971225.1	63.224752	7351	4743	2319	0.383496	0.400000	0.500000
154432322	159045183	GCF_000246855.1	GCF_008710285.1	62.024844	7351	4638	2250	0.375344	0.400000	0.500000
154432322	648458221	GCF_000246855.1	GCF_009192765.1	63.528490	7351	4781	2285	0.376690	0.400000	0.500000
154432322	160493196	GCF_000246855.1	GCF_009650435.1	62.823818	7351	5999	2496	0.373933	0.400000	0.500000
154432322	1014101763	GCF_000246855.1	GCF_009740285.1	61.767757	7351	3988	1819	0.320840	0.400000	0.500000
154432322	1052966912	GCF_000246855.1	GCF_013106755.1	62.658288	7351	4467	2033	0.344051	0.400000	0.500000
154432322	415114717	GCF_000246855.1	GCF_014642875.1	63.645255	7351	5888	2845	0.429791	0.400000	0.500000
154432322	865007641	GCF_000246855.1	GCF_019130065.1	63.851563	7351	5346	2655	0.418209	0.400000	0.500000
154432322	91300041	GCF_000246855.1	GCF_019797745.1	58.282163	7351	3261	1253	0.236148	0.400000	0.500000
154432322	191616933	GCF_000246855.1	GCF_900107765.1	59.279246	7351	3914	1737	0.308389	0.400000	0.500000
154432322	1021832521	GCF_000246855.1	GCF_900115755.1	61.832199	7351	4236	2115	0.365064	0.400000	0.500000
200110143	876023839	GCF_000374045.1	GCF_000024005.1	60.260639	5073	7312	2002	0.323294	0.400000	0.500000
200110143	154432322	GCF_000374045.1	GCF_000246855.1	62.732361	5073	7351	2279	0.366871	0.400000	0.500000
200110143	200110143	GCF_000374045.1	GCF_000374045.1	100.000000	5073	5073	5045	0.994481	0.400000	0.500000
200110143	200974082	GCF_000374045.1	GCF_000374125.1	60.584487	5073	4866	1734	0.348928	0.400000	0.500000
200110143	759993465	GCF_000374045.1	GCF_000425585.1	61.869423	5073	3983	1663	0.367270	0.400000	0.500000
200110143	650424008	GCF_000374045.1	GCF_000511175.1	64.498761	5073	2950	1493	0.372180	0.400000	0.500000
200110143	999879548	GCF_000374045.1	GCF_000974785.1	61.804327	5073	4814	1999	0.404369	0.400000	0.500000
200110143	841485951	GCF_000374045.1	GCF_001623405.1	63.590880	5073	3112	1727	0.421991	0.400000	0.500000
200110143	467660192	GCF_000374045.1	GCF_001953305.1	62.131087	5073	4752	2107	0.428906	0.400000	0.500000
200110143	861443138	GCF_000374045.1	GCF_002355595.1	63.850511	5073	6217	1958	0.346856	0.400000	0.500000
200110143	55063108	GCF_000374045.1	GCF_002797735.1	58.012594	5073	2399	1334	0.357066	0.400000	0.500000
200110143	973995193	GCF_000374045.1	GCF_002954265.1	58.972248	5073	4627	1290	0.265979	0.400000	0.500000
200110143	232084347	GCF_000374045.1	GCF_003332885.2	62.273490	5073	4170	2037	0.440766	0.400000	0.500000
200110143	268064832	GCF_000374045.1	GCF_003412455.1	64.219073	5073	4914	2050	0.410534	0.400000	0.500000
