ID 1	ID 2	Label 1	Label 2	AAI	CDS count 1	CDS count 2	Matched count	Proteome cov.	ID param.	Cov. param.
328269108	328269108	GCA_021608145.1	GCA_021608145.1	100.000000	2493	2493	2486	0.997192	0.400000	0.500000
328269108	573771324	GCA_021608145.1	GCF_000144645.1	76.872645	2493	2309	1550	0.645564	0.400000	0.500000
328269108	937148869	GCA_021608145.1	GCF_001562425.1	91.702890	2493	2509	1834	0.733307	0.400000	0.500000
328269108	694544979	GCA_021608145.1	GCF_900142995.1	93.796118	2493	2332	1932	0.800829	0.400000	0.500000
573771324	328269108	GCF_000144645.1	GCA_021608145.1	76.872645	2309	2493	1550	0.645564	0.400000	0.500000
573771324	573771324	GCF_000144645.1	GCF_000144645.1	100.000000	2309	2309	2255	0.976613	0.400000	0.500000
573771324	937148869	GCF_000144645.1	GCF_001562425.1	78.147494	2309	2509	1596	0.662516	0.400000	0.500000
573771324	694544979	GCF_000144645.1	GCF_900142995.1	76.329627	2309	2332	1529	0.658910	0.400000	0.500000
937148869	328269108	GCF_001562425.1	GCA_021608145.1	91.702890	2509	2493	1834	0.733307	0.400000	0.500000
937148869	573771324	GCF_001562425.1	GCF_000144645.1	78.147494	2509	2309	1596	0.662516	0.400000	0.500000
937148869	937148869	GCF_001562425.1	GCF_001562425.1	100.000000	2509	2509	2486	0.990833	0.400000	0.500000
937148869	694544979	GCF_001562425.1	GCF_900142995.1	90.445060	2509	2332	1761	0.727536	0.400000	0.500000
694544979	328269108	GCF_900142995.1	GCA_021608145.1	93.796118	2332	2493	1932	0.800829	0.400000	0.500000
694544979	573771324	GCF_900142995.1	GCF_000144645.1	76.329627	2332	2309	1529	0.658910	0.400000	0.500000
694544979	937148869	GCF_900142995.1	GCF_001562425.1	90.445060	2332	2509	1761	0.727536	0.400000	0.500000
694544979	694544979	GCF_900142995.1	GCF_900142995.1	100.000000	2332	2332	2326	0.997427	0.400000	0.500000
