ID 1	ID 2	Label 1	Label 2	AAI	CDS count 1	CDS count 2	Matched count	Proteome cov.	ID param.	Cov. param.
841203731	841203731	GCF_000428065.1	GCF_000428065.1	100.000000	4370	4370	4363	0.998398	0.400000	0.500000
841203731	1014603109	GCF_000428065.1	GCF_003688725.1	62.929359	4370	2636	1405	0.401085	0.400000	0.500000
841203731	704150584	GCF_000428065.1	GCF_003856495.1	62.501526	4370	2725	1409	0.397181	0.400000	0.500000
841203731	110735705	GCF_000428065.1	GCF_004341445.1	63.041521	4370	2900	1433	0.394223	0.400000	0.500000
841203731	107101203	GCF_000428065.1	GCF_004341825.1	63.523327	4370	2945	1464	0.400273	0.400000	0.500000
841203731	55294654	GCF_000428065.1	GCF_004343255.1	63.057188	4370	3268	1579	0.413459	0.400000	0.500000
841203731	635027487	GCF_000428065.1	GCF_016055185.1	63.903266	4370	4057	1623	0.385190	0.400000	0.500000
841203731	873175431	GCF_000428065.1	GCF_900110165.1	64.263858	4370	3766	1602	0.393805	0.400000	0.500000
841203731	986738723	GCF_000428065.1	GCF_900114055.1	63.370585	4370	3693	1591	0.394642	0.400000	0.500000
841203731	946416898	GCF_000428065.1	GCF_900129355.1	61.486486	4370	3832	1676	0.408681	0.400000	0.500000
1014603109	841203731	GCF_003688725.1	GCF_000428065.1	62.929359	2636	4370	1405	0.401085	0.400000	0.500000
1014603109	1014603109	GCF_003688725.1	GCF_003688725.1	100.000000	2636	2636	2632	0.998483	0.400000	0.500000
1014603109	704150584	GCF_003688725.1	GCF_003856495.1	66.792520	2636	2725	1651	0.615930	0.400000	0.500000
1014603109	110735705	GCF_003688725.1	GCF_004341445.1	64.334336	2636	2900	1347	0.486633	0.400000	0.500000
1014603109	107101203	GCF_003688725.1	GCF_004341825.1	66.684454	2636	2945	1576	0.564773	0.400000	0.500000
1014603109	55294654	GCF_003688725.1	GCF_004343255.1	68.043492	2636	3268	1844	0.624661	0.400000	0.500000
1014603109	635027487	GCF_003688725.1	GCF_016055185.1	68.034455	2636	4057	1827	0.545944	0.400000	0.500000
1014603109	873175431	GCF_003688725.1	GCF_900110165.1	68.325055	2636	3766	1830	0.571696	0.400000	0.500000
