ID 1	ID 2	Label 1	Label 2	AAI	CDS count 1	CDS count 2	Matched count	Proteome cov.	ID param.	Cov. param.
985199851	985199851	GCF_000092105.1	GCF_000092105.1	100.000000	4331	4331	4330	0.999769	0.400000	0.500000
985199851	156957514	GCF_000092105.1	GCF_000165715.2	55.981307	4331	4746	1653	0.364217	0.400000	0.500000
985199851	1011459810	GCF_000092105.1	GCF_000255655.1	59.378901	4331	6730	1948	0.352229	0.400000	0.500000
985199851	52997702	GCF_000092105.1	GCF_001983935.1	55.904385	4331	6314	1448	0.272053	0.400000	0.500000
985199851	425263435	GCF_000092105.1	GCF_007743815.1	54.511475	4331	4334	1342	0.309752	0.400000	0.500000
985199851	476235836	GCF_000092105.1	GCF_007745175.1	56.782181	4331	5448	1706	0.348911	0.400000	0.500000
985199851	478887235	GCF_000092105.1	GCF_007745435.1	56.432923	4331	4161	1502	0.353745	0.400000	0.500000
985199851	539094846	GCF_000092105.1	GCF_007747795.1	56.797401	4331	5765	1770	0.350634	0.400000	0.500000
985199851	540941888	GCF_000092105.1	GCF_007747995.1	56.478874	4331	6195	1607	0.305339	0.400000	0.500000
985199851	148758562	GCF_000092105.1	GCF_007750395.1	56.709617	4331	4555	1487	0.334684	0.400000	0.500000
985199851	1068478878	GCF_000092105.1	GCF_007859735.1	56.093361	4331	5391	1559	0.320716	0.400000	0.500000
985199851	154198009	GCF_000092105.1	GCF_008298035.1	56.627494	4331	5974	1704	0.330713	0.400000	0.500000
985199851	118887524	GCF_000092105.1	GCF_011634775.1	56.769472	4331	5680	1687	0.337029	0.400000	0.500000
985199851	963680489	GCF_000092105.1	GCF_900113665.1	56.769766	4331	4949	1710	0.368534	0.400000	0.500000
156957514	985199851	GCF_000165715.2	GCF_000092105.1	55.981307	4746	4331	1653	0.364217	0.400000	0.500000
156957514	156957514	GCF_000165715.2	GCF_000165715.2	100.000000	4746	4746	4702	0.990729	0.400000	0.500000
156957514	1011459810	GCF_000165715.2	GCF_000255655.1	56.491381	4746	6730	1694	0.295225	0.400000	0.500000
156957514	52997702	GCF_000165715.2	GCF_001983935.1	57.591976	4746	6314	1751	0.316637	0.400000	0.500000
156957514	425263435	GCF_000165715.2	GCF_007743815.1	55.297078	4746	4334	1540	0.339207	0.400000	0.500000
156957514	476235836	GCF_000165715.2	GCF_007745175.1	57.092278	4746	5448	1787	0.350598	0.400000	0.500000
156957514	478887235	GCF_000165715.2	GCF_007745435.1	57.710083	4746	4161	1800	0.404176	0.400000	0.500000
156957514	539094846	GCF_000165715.2	GCF_007747795.1	58.824758	4746	5765	2171	0.413091	0.400000	0.500000
156957514	540941888	GCF_000165715.2	GCF_007747995.1	57.645990	4746	6195	1783	0.325930	0.400000	0.500000
156957514	148758562	GCF_000165715.2	GCF_007750395.1	57.430583	4746	4555	1715	0.368778	0.400000	0.500000
156957514	1068478878	GCF_000165715.2	GCF_007859735.1	58.064516	4746	5391	1922	0.379205	0.400000	0.500000
156957514	154198009	GCF_000165715.2	GCF_008298035.1	57.787724	4746	5974	2012	0.375373	0.400000	0.500000
156957514	118887524	GCF_000165715.2	GCF_011634775.1	58.156977	4746	5680	1985	0.380779	0.400000	0.500000
156957514	963680489	GCF_000165715.2	GCF_900113665.1	57.586482	4746	4949	1768	0.364724	0.400000	0.500000
1011459810	985199851	GCF_000255655.1	GCF_000092105.1	59.378901	6730	4331	1948	0.352229	0.400000	0.500000
1011459810	156957514	GCF_000255655.1	GCF_000165715.2	56.491381	6730	4746	1694	0.295225	0.400000	0.500000
1011459810	1011459810	GCF_000255655.1	GCF_000255655.1	100.000000	6730	6730	6674	0.991679	0.400000	0.500000
1011459810	52997702	GCF_000255655.1	GCF_001983935.1	56.496271	6730	6314	1837	0.281662	0.400000	0.500000
1011459810	425263435	GCF_000255655.1	GCF_007743815.1	54.524854	6730	4334	1366	0.246927	0.400000	0.500000
1011459810	476235836	GCF_000255655.1	GCF_007745175.1	57.560857	6730	5448	2100	0.344884	0.400000	0.500000
1011459810	478887235	GCF_000255655.1	GCF_007745435.1	56.579089	6730	4161	1547	0.284088	0.400000	0.500000
1011459810	539094846	GCF_000255655.1	GCF_007747795.1	57.618118	6730	5765	2136	0.341897	0.400000	0.500000
1011459810	540941888	GCF_000255655.1	GCF_007747995.1	57.562106	6730	6195	2156	0.333617	0.400000	0.500000
1011459810	148758562	GCF_000255655.1	GCF_007750395.1	57.166453	6730	4555	1793	0.317767	0.400000	0.500000
1011459810	1068478878	GCF_000255655.1	GCF_007859735.1	56.294986	6730	5391	1785	0.294530	0.400000	0.500000
1011459810	154198009	GCF_000255655.1	GCF_008298035.1	57.233917	6730	5974	2086	0.328401	0.400000	0.500000
1011459810	118887524	GCF_000255655.1	GCF_011634775.1	57.450907	6730	5680	1985	0.319903	0.400000	0.500000
1011459810	963680489	GCF_000255655.1	GCF_900113665.1	57.667932	6730	4949	2002	0.342838	0.400000	0.500000
52997702	985199851	GCF_001983935.1	GCF_000092105.1	55.904385	6314	4331	1448	0.272053	0.400000	0.500000
52997702	156957514	GCF_001983935.1	GCF_000165715.2	57.591976	6314	4746	1751	0.316637	0.400000	0.500000
