ID 1	ID 2	Label 1	Label 2	AAI	CDS count 1	CDS count 2	Matched count	Proteome cov.	ID param.	Cov. param.
567642596	567642596	GCF_000018885.1	GCF_000018885.1	100.000000	3444	3444	3351	0.972997	0.400000	0.500000
567642596	902805948	GCF_000018885.1	GCF_000023205.1	61.185863	3444	2307	1107	0.384977	0.400000	0.500000
567642596	127643170	GCF_000018885.1	GCF_000164695.2	60.154100	3444	2146	878	0.314132	0.400000	0.500000
567642596	675008700	GCF_000018885.1	GCF_000238915.1	68.326845	3444	4546	1667	0.417272	0.400000	0.500000
567642596	259215487	GCF_000018885.1	GCF_000376245.1	70.829423	3444	2322	1526	0.529310	0.400000	0.500000
567642596	619379945	GCF_000018885.1	GCF_000420805.1	58.490450	3444	2575	1000	0.332281	0.400000	0.500000
567642596	1064771831	GCF_000018885.1	GCF_000688395.1	63.620708	3444	2663	1468	0.480760	0.400000	0.500000
567642596	506045602	GCF_000018885.1	GCF_001968835.1	64.504176	3444	3056	1365	0.420000	0.400000	0.500000
567642596	17565406	GCF_000018885.1	GCF_003386075.1	61.819284	3444	3092	1229	0.376071	0.400000	0.500000
567642596	455976292	GCF_000018885.1	GCF_003640665.1	61.524380	3444	2657	1251	0.410097	0.400000	0.500000
567642596	189841151	GCF_000018885.1	GCF_003703835.1	59.291684	3444	2438	986	0.335260	0.400000	0.500000
567642596	584362117	GCF_000018885.1	GCF_003946885.1	68.246027	3444	4015	1674	0.448854	0.400000	0.500000
567642596	48331778	GCF_000018885.1	GCF_004217565.1	63.392212	3444	3250	1406	0.420078	0.400000	0.500000
567642596	133706485	GCF_000018885.1	GCF_006094695.1	62.006923	3444	3606	1300	0.368794	0.400000	0.500000
567642596	922386816	GCF_000018885.1	GCF_006538985.1	67.785105	3444	4009	1712	0.459412	0.400000	0.500000
567642596	348553088	GCF_000018885.1	GCF_006716305.1	58.659638	3444	2651	1022	0.335357	0.400000	0.500000
567642596	331640690	GCF_000018885.1	GCF_008580665.1	65.594978	3444	2937	1334	0.418116	0.400000	0.500000
567642596	108293166	GCF_000018885.1	GCF_013408295.1	75.690042	3444	2925	1913	0.600722	0.400000	0.500000
567642596	839576321	GCF_000018885.1	GCF_014201135.1	63.255146	3444	2637	1234	0.405854	0.400000	0.500000
567642596	275603464	GCF_000018885.1	GCF_014647495.1	61.728412	3444	3512	1341	0.385566	0.400000	0.500000
567642596	1011840344	GCF_000018885.1	GCF_016907775.1	60.830613	3444	2025	962	0.351801	0.400000	0.500000
902805948	567642596	GCF_000023205.1	GCF_000018885.1	61.185863	2307	3444	1107	0.384977	0.400000	0.500000
902805948	902805948	GCF_000023205.1	GCF_000023205.1	100.000000	2307	2307	2276	0.986563	0.400000	0.500000
902805948	127643170	GCF_000023205.1	GCF_000164695.2	59.506064	2307	2146	841	0.377723	0.400000	0.500000
902805948	675008700	GCF_000023205.1	GCF_000238915.1	61.196063	2307	4546	1308	0.381731	0.400000	0.500000
902805948	259215487	GCF_000023205.1	GCF_000376245.1	61.330241	2307	2322	1078	0.465759	0.400000	0.500000
902805948	619379945	GCF_000023205.1	GCF_000420805.1	60.965643	2307	2575	1221	0.500205	0.400000	0.500000
902805948	1064771831	GCF_000023205.1	GCF_000688395.1	60.937094	2307	2663	1201	0.483300	0.400000	0.500000
902805948	506045602	GCF_000023205.1	GCF_001968835.1	61.582311	2307	3056	1272	0.474361	0.400000	0.500000
902805948	17565406	GCF_000023205.1	GCF_003386075.1	66.084278	2307	3092	1571	0.581960	0.400000	0.500000
902805948	455976292	GCF_000023205.1	GCF_003640665.1	61.230845	2307	2657	1219	0.491136	0.400000	0.500000
902805948	189841151	GCF_000023205.1	GCF_003703835.1	62.042267	2307	2438	1222	0.515068	0.400000	0.500000
902805948	584362117	GCF_000023205.1	GCF_003946885.1	61.546005	2307	4015	1264	0.399873	0.400000	0.500000
902805948	48331778	GCF_000023205.1	GCF_004217565.1	61.932483	2307	3250	1333	0.479755	0.400000	0.500000
902805948	133706485	GCF_000023205.1	GCF_006094695.1	61.256255	2307	3606	1375	0.465077	0.400000	0.500000
902805948	922386816	GCF_000023205.1	GCF_006538985.1	61.101729	2307	4009	1301	0.411970	0.400000	0.500000
902805948	348553088	GCF_000023205.1	GCF_006716305.1	61.402024	2307	2651	1235	0.498185	0.400000	0.500000
902805948	331640690	GCF_000023205.1	GCF_008580665.1	63.148901	2307	2937	1274	0.485889	0.400000	0.500000
902805948	108293166	GCF_000023205.1	GCF_013408295.1	61.314961	2307	2925	1153	0.440749	0.400000	0.500000
902805948	839576321	GCF_000023205.1	GCF_014201135.1	61.812728	2307	2637	1316	0.532362	0.400000	0.500000
902805948	275603464	GCF_000023205.1	GCF_014647495.1	60.705505	2307	3512	1326	0.455748	0.400000	0.500000
902805948	1011840344	GCF_000023205.1	GCF_016907775.1	61.043621	2307	2025	1019	0.470452	0.400000	0.500000
127643170	567642596	GCF_000164695.2	GCF_000018885.1	60.154100	2146	3444	878	0.314132	0.400000	0.500000
127643170	902805948	GCF_000164695.2	GCF_000023205.1	59.506064	2146	2307	841	0.377723	0.400000	0.500000
127643170	127643170	GCF_000164695.2	GCF_000164695.2	100.000000	2146	2146	2135	0.994874	0.400000	0.500000
127643170	675008700	GCF_000164695.2	GCF_000238915.1	60.387447	2146	4546	944	0.282128	0.400000	0.500000
127643170	259215487	GCF_000164695.2	GCF_000376245.1	60.383157	2146	2322	852	0.381379	0.400000	0.500000
127643170	619379945	GCF_000164695.2	GCF_000420805.1	57.416144	2146	2575	765	0.324084	0.400000	0.500000
127643170	1064771831	GCF_000164695.2	GCF_000688395.1	60.125543	2146	2663	875	0.363901	0.400000	0.500000
127643170	506045602	GCF_000164695.2	GCF_001968835.1	60.257909	2146	3056	923	0.354864	0.400000	0.500000
127643170	17565406	GCF_000164695.2	GCF_003386075.1	59.717371	2146	3092	875	0.334097	0.400000	0.500000
127643170	455976292	GCF_000164695.2	GCF_003640665.1	59.310126	2146	2657	874	0.363939	0.400000	0.500000
127643170	189841151	GCF_000164695.2	GCF_003703835.1	58.157023	2146	2438	776	0.338569	0.400000	0.500000
127643170	584362117	GCF_000164695.2	GCF_003946885.1	60.434247	2146	4015	949	0.308067	0.400000	0.500000
127643170	48331778	GCF_000164695.2	GCF_004217565.1	60.095301	2146	3250	915	0.339140	0.400000	0.500000
127643170	133706485	GCF_000164695.2	GCF_006094695.1	62.258017	2146	3606	1029	0.357789	0.400000	0.500000
127643170	922386816	GCF_000164695.2	GCF_006538985.1	60.476866	2146	4009	951	0.309017	0.400000	0.500000
