ID 1	ID 2	Label 1	Label 2	AAI	CDS count 1	CDS count 2	Matched count	Proteome cov.	ID param.	Cov. param.
1039843590	1039843590	GCF_000175215.2	GCF_000175215.2	100.000000	3837	3837	3816	0.994527	0.400000	0.500000
1039843590	834678842	GCF_000175215.2	GCF_000204035.1	60.695576	3837	3283	1390	0.390449	0.400000	0.500000
1039843590	500206785	GCF_000175215.2	GCF_001375595.1	59.910417	3837	3237	1296	0.366412	0.400000	0.500000
1039843590	648757412	GCF_000175215.2	GCF_002858865.1	60.329946	3837	3723	1663	0.439947	0.400000	0.500000
834678842	1039843590	GCF_000204035.1	GCF_000175215.2	60.695576	3283	3837	1390	0.390449	0.400000	0.500000
834678842	834678842	GCF_000204035.1	GCF_000204035.1	100.000000	3283	3283	3233	0.984770	0.400000	0.500000
834678842	500206785	GCF_000204035.1	GCF_001375595.1	62.504430	3283	3237	1298	0.398160	0.400000	0.500000
834678842	648757412	GCF_000204035.1	GCF_002858865.1	63.224729	3283	3723	1571	0.448473	0.400000	0.500000
500206785	1039843590	GCF_001375595.1	GCF_000175215.2	59.910417	3237	3837	1296	0.366412	0.400000	0.500000
500206785	834678842	GCF_001375595.1	GCF_000204035.1	62.504430	3237	3283	1298	0.398160	0.400000	0.500000
500206785	500206785	GCF_001375595.1	GCF_001375595.1	100.000000	3237	3237	3219	0.994439	0.400000	0.500000
500206785	648757412	GCF_001375595.1	GCF_002858865.1	66.215025	3237	3723	1594	0.458046	0.400000	0.500000
648757412	1039843590	GCF_002858865.1	GCF_000175215.2	60.329946	3723	3837	1663	0.439947	0.400000	0.500000
648757412	834678842	GCF_002858865.1	GCF_000204035.1	63.224729	3723	3283	1571	0.448473	0.400000	0.500000
648757412	500206785	GCF_002858865.1	GCF_001375595.1	66.215025	3723	3237	1594	0.458046	0.400000	0.500000
648757412	648757412	GCF_002858865.1	GCF_002858865.1	100.000000	3723	3723	3715	0.997851	0.400000	0.500000
